filename	model_title	model_iri	node	Node_types	property	Intended_range_shapes	object	Object_types	Object_shapes
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:R-HSA-2393954	[GO:0047631]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-2393954_location_lociGO_0005759	[GO:0005759]	[]
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:R-HSA-2509816	[GO:1990003]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-2509816_location_lociGO_0005654	[GO:0005654]	[]
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:reaction_R-HSA-2395818_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:reaction_R-HSA-2395879_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:reaction_R-HSA-2393939_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:R-HSA-2395965	[GO:0044717]	RO:0002234	[obo:go/shapes/ChemicalEntity, obo:go/shapes/ProteinContainingComplex]	gomodel:R-ALL-9731235_R-HSA-2395965	[obo:go/extensions/reacto.owl#REACTO_R-ALL-9731235]	[obo:go/shapes/ProvenanceAnnotated, obo:go/shapes/GoCamEntity]
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:R-HSA-2395965	[GO:0044717]	RO:0002233	[obo:go/shapes/ChemicalEntity, obo:go/shapes/ProteinContainingComplex]	gomodel:R-ALL-9731226_R-HSA-2395965	[obo:go/extensions/reacto.owl#REACTO_R-ALL-9731226]	[obo:go/shapes/ProvenanceAnnotated, obo:go/shapes/GoCamEntity]
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:R-HSA-2395965	[GO:0044717]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-2395965_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:R-HSA-9731228	[GO:0106379]	RO:0002233	[obo:go/shapes/ChemicalEntity, obo:go/shapes/ProteinContainingComplex]	gomodel:R-ALL-9731229_R-HSA-9731228	[obo:go/extensions/reacto.owl#REACTO_R-ALL-9731229]	[obo:go/shapes/ProvenanceAnnotated, obo:go/shapes/GoCamEntity]
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:R-HSA-9731228	[GO:0106379]	RO:0002234	[obo:go/shapes/ChemicalEntity, obo:go/shapes/ProteinContainingComplex]	gomodel:R-ALL-9731235_R-HSA-9731228	[obo:go/extensions/reacto.owl#REACTO_R-ALL-9731235]	[obo:go/shapes/ProvenanceAnnotated, obo:go/shapes/GoCamEntity]
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:R-HSA-9731228	[GO:0106379]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-9731228_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:R-HSA-2395849	[GO:0035539]	RO:0002233	[obo:go/shapes/ChemicalEntity, obo:go/shapes/ProteinContainingComplex]	gomodel:R-ALL-9731302_R-HSA-2395849	[obo:go/extensions/reacto.owl#REACTO_R-ALL-9731302]	[obo:go/shapes/ProvenanceAnnotated, obo:go/shapes/GoCamEntity]
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:R-HSA-2395849	[GO:0035539]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-2395849_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-2393930.ttl	Phosphate bond hydrolysis by NUDT proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-2393930	gomodel:R-HSA-2395849	[GO:0035539]	RO:0002234	[obo:go/shapes/ChemicalEntity, obo:go/shapes/ProteinContainingComplex]	gomodel:R-ALL-9731296_R-HSA-2395849	[obo:go/extensions/reacto.owl#REACTO_R-ALL-9731296]	[obo:go/shapes/ProvenanceAnnotated, obo:go/shapes/GoCamEntity]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-110138	[GO:0019206]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-110138_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-110137	[GO:0019206]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-110137_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-73647_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-6788810_location_lociGO_0005654	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-111742	[GO:0036175]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-111742_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-482619	[GO:0004550]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-482619_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-73646_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-482619_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-73605_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-6788810	[GO:0050145]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-6788810_location_lociGO_0005654	[GO:0005654]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-73548	[GO:0050145]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-73548_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-71682_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-111742_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-73666	[GO:0004170]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-73666_location_lociGO_0005654	[GO:0005654]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-111746_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-74220	[GO:0004017]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-74220_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-110133_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-73666_location_lociGO_0005654	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-111746	[GO:0015038]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-111746_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-6788798	[GO:0050145]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-6788798_location_lociGO_0005759	[GO:0005759]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-111804_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-110145	[GO:0004017]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-110145_location_lociGO_0005758	[GO:0005758]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-482621	[GO:0004550]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-482621_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-111751_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-111751	[GO:0004748]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-111751_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-6786257_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-74220_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-6806877	[GO:0004550]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-6806877_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-110137_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-6806877_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-6788798_location_lociGO_0005759	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-8866405_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-110144_location_lociGO_0005758	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-75125_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-71682	[GO:0004362]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-71682_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-73596_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-73635_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-504054	[GO:0003883]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-504054_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-482804_location_lociGO_0005743	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-9605496	[GO:0004550]	RO:0002333	[obo:go/shapes/ProteinContainingComplex, obo:go/shapes/InformationBiomacromolecule]	gomodel:R-HSA-6806884_R-HSA-9605496_controller	[obo:go/extensions/reacto.owl#REACTO_R-HSA-6806884]	[obo:go/shapes/ProvenanceAnnotated, obo:go/shapes/GoCamEntity]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-9605496	[GO:0004550]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-9605496_location_lociGO_0005759	[GO:0005759]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-75126	[GO:0050145]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-75126_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-111804	[GO:0004748]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-111804_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-75126_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-6786257	[GO:0047840]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-6786257_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-73788	[GO:0004385]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-73788_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-482812_location_lociGO_0005743	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-110144	[GO:0004017]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-110144_location_lociGO_0005758	[GO:0005758]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-73647	[GO:0003883]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-73647_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-8866405	[GO:0036175]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-8866405_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-73548_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-75125	[GO:0050145]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-75125_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-73635	[GO:0050145]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-73635_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-6810472	[GO:0016462]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-6810472_location_lociGO_0005759	[GO:0005759]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-482812	[GO:0004550]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-482812_location_lociGO_0005743	[GO:0005743]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-504054_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-9605496_location_lociGO_0005759	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-73605	[GO:0004799]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-73605_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-73596	[GO:0004132]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-73596_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-482621_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-73788_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-110141	[GO:0004017]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-110141_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-6810472_location_lociGO_0005759	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-110138_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-482804	[GO:0004550]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-482804_location_lociGO_0005743	[GO:0005743]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-73646	[GO:0004791]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-73646_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-110141_location_lociGO_0005829	null	dc11:date	null	null	null	null
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:R-HSA-110133	[GO:0004385]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-110133_location_lociGO_0005829	[GO:0005829]	[]
R-HSA-499943.ttl	Interconversion of nucleotide di- and triphosphates - imported from: Reactome	http://model.geneontology.org/R-HSA-499943	gomodel:reaction_R-HSA-110145_location_lociGO_0005758	null	dc11:date	null	null	null	null
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:R-HSA-8850854	[GO:0017110]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-8850854_location_lociGO_0005886	[GO:0005886]	[]
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:reaction_R-HSA-8851538_location_lociGO_0005886	null	dc11:date	null	null	null	null
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:R-HSA-8851110	[GO:0017111]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-8851110_location_lociGO_0005886	[GO:0005886]	[]
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:reaction_R-HSA-8851494_location_lociGO_0030666	null	dc11:date	null	null	null	null
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:R-HSA-8851129	[GO:0017110]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-8851129_location_lociGO_0005886	[GO:0005886]	[]
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:reaction_R-HSA-8851089_location_lociGO_0005886	null	dc11:date	null	null	null	null
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:R-HSA-8851356	[GO:0017110]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-8851356_location_lociGO_0005576	[GO:0005576]	[]
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:R-HSA-8851089	[GO:0017111]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-8851089_location_lociGO_0005886	[GO:0005886]	[]
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:reaction_R-HSA-8851110_location_lociGO_0005886	null	dc11:date	null	null	null	null
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:R-HSA-8851538	[GO:0017111]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-8851538_location_lociGO_0005886	[GO:0005886]	[]
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:R-HSA-8850846	[GO:0017111]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-8850846_location_lociGO_0005886	[GO:0005886]	[]
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:reaction_R-HSA-8850854_location_lociGO_0005886	null	dc11:date	null	null	null	null
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:reaction_R-HSA-8851234_location_lociGO_0000139	null	dc11:date	null	null	null	null
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:R-HSA-8851494	[GO:0017111]	BFO:0000066	[obo:go/shapes/AnatomicalEntity]	gomodel:reaction_R-HSA-8851494_location_lociGO_0030666	[GO:0030666]	[]
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:reaction_R-HSA-8851356_location_lociGO_0005576	null	dc11:date	null	null	null	null
R-HSA-8850843.ttl	Phosphate bond hydrolysis by NTPDase proteins - imported from: Reactome	http://model.geneontology.org/R-HSA-8850843	gomodel:reaction_R-HSA-8851550_location_lociGO_0005886	null	dc11:date	null	null	null	null
